"Band","Peuk1","Peuk2","Peuk3","Pro_border1","Pro_border2","Pro_border3","Pro_gyre1","Pro_gyre2","Pro_gyre3","Pro_gyre4","Syn1","Syn2"
"542",-0.428539007094458,-0.461191064324014,-0.452714627661545,-0.748476240646886,-0.762624314460777,-0.742855480177417,-0.771752726940478,-0.765023434152737,-0.748285454682716,-0.751135140118367,-0.498461835354809,-0.537600139776161
"544",-0.416358494615004,-0.509997849468825,-0.500928846018567,-0.772797745469303,-0.786890033641285,-0.765740169534569,-0.787308078800152,-0.781485356920724,-0.768827107676895,-0.766745406237556,-0.548720552982558,-0.584835872567094
"546",-0.408870400592729,-0.555921704038168,-0.548606619522611,-0.796458631811504,-0.812568887434396,-0.791920741847578,-0.802877368142537,-0.797965987090771,-0.789930543388088,-0.784423160580774,-0.598561709193205,-0.63355552239519
"548",-0.412624165231169,-0.611003316193686,-0.598723831798426,-0.820111373272391,-0.837305611694489,-0.818481333031267,-0.817238963831919,-0.813641691433958,-0.8076187213809,-0.806519921764162,-0.638649413489344,-0.681816239933199
"550",-0.446337775300488,-0.663814022518963,-0.655736124908383,-0.843158351508474,-0.860276207574485,-0.84211565253036,-0.830156664452608,-0.827629173522493,-0.820852112118031,-0.832120152247673,-0.671908658546062,-0.730105046508429
"552",-0.517693691323602,-0.698029512685553,-0.711714875978053,-0.864841595516065,-0.880783377114564,-0.860343121424825,-0.842319862798457,-0.839350752133729,-0.830700965426072,-0.855464196408711,-0.7072130304819,-0.776013190005123
"554",-0.590282295258098,-0.716950474362854,-0.759912456094741,-0.885676605257967,-0.897708528691857,-0.875527543848288,-0.853315005402412,-0.84932689138914,-0.840949886458398,-0.874179310968924,-0.74212852890835,-0.814321758748113
"556",-0.650921112666736,-0.730527311554739,-0.797978660386711,-0.905617266344686,-0.912120520034278,-0.891154737447254,-0.862828444902216,-0.858093316335478,-0.853884843219524,-0.887858239803164,-0.774632942672779,-0.84389647733624
"558",-0.694162818746704,-0.755548701728676,-0.822097281724853,-0.924258102378637,-0.925152766952995,-0.907472005202693,-0.87201111894486,-0.865981590398463,-0.867831006563016,-0.896802921512916,-0.810943131851397,-0.868761819963298
"560",-0.732911162473513,-0.79834388926307,-0.839666798133962,-0.93985848008534,-0.938522600191292,-0.925927667412593,-0.881242502478839,-0.873670534040009,-0.88012982282533,-0.902461829056327,-0.851005034492237,-0.892296088352031
"562",-0.786489530829347,-0.848957771101848,-0.863494659328413,-0.952759886351769,-0.95257079567192,-0.945621942289494,-0.890176731178276,-0.882072387351663,-0.891334724426782,-0.9069487770643,-0.891711332201743,-0.915100900886417
"564",-0.818588640882977,-0.908332362146218,-0.893387658808281,-0.965355216444172,-0.966216198022782,-0.96171981359772,-0.899027669721452,-0.891020370112228,-0.900907379715512,-0.913413451471139,-0.925404322780972,-0.938072711345088
"566",-0.843990638704029,-0.969701698187298,-0.934437387669542,-0.980292292657121,-0.979924317708656,-0.9750246210879,-0.907603251673652,-0.900658103437906,-0.911633242153443,-0.927854559353104,-0.955906027237875,-0.967154290634357
"568",-0.869086360541709,-1.01119769438228,-0.977723173784084,-0.99753390771848,-0.992838572812227,-0.987072454307242,-0.916285782396963,-0.911367239047901,-0.923951351745275,-0.944091997286448,-0.993161122407134,-0.998780811020875
"570",-0.902768246075899,-1.04832812961444,-1.02918323157885,-1.0170073553915,-1.00686823239804,-1.00249013090618,-0.925433108900589,-0.922455829999684,-0.939582372008262,-0.960752992862618,-1.04278134665287,-1.0329894460576
"572",-0.934772130814584,-1.0843236423458,-1.07913184863021,-1.03657602652466,-1.02430350015447,-1.02108189991843,-0.934328250320957,-0.932824144992723,-0.955505325398549,-0.973971947713853,-1.09578813628652,-1.06547850873075
"574",-0.976376292697209,-1.13613222979557,-1.13709037577556,-1.05589556676013,-1.04399054542044,-1.04349967194385,-0.944397555437394,-0.943250305704879,-0.971418968126841,-0.989215275547423,-1.15453835873009,-1.11544687400323
"576",-1.03840742749695,-1.2030976718529,-1.19319459968971,-1.07460172632283,-1.06375344199106,-1.06708883655016,-0.956190790232911,-0.954328199024316,-0.986745655577806,-1.0100119228959,-1.21864996165315,-1.18390559846293
"578",-1.12220285927293,-1.28278458674853,-1.2494924691536,-1.09280156372303,-1.08408972183212,-1.08868495084412,-0.969859164961693,-0.966404707470911,-1.00040747628448,-1.0362280643217,-1.28492263789494,-1.26531769180206
"580",-1.21609388605367,-1.37205910727854,-1.30963442485515,-1.11233116181093,-1.10600423917705,-1.11002941056831,-0.985276012108596,-0.97902058179401,-1.01434165974894,-1.06374175048032,-1.35249993661568,-1.34469867659977
